id,variationProductId,name,brand,productEAN,productMerchandiseCategory,productBadges,productColor,productColorRefinement,productRating,productSize,customDimension1,promotionCallOutMessage,variant,category,primaryCategoryId,productSecondaryNavigationCategory,productCategoryLevel1,productCategoryLevel2,productCategoryLevel3,productCategoryLevel4,productCategoryLevel5,productCategoryLevel6,productCategoryLevel7,productChannelType,price,productThenPrice
N226643,N226643,Samsung Galaxy S24 512GB - Cobalt Violet,Samsung,8806095345031,na,badge_lowstock|badge_bonus-item-click,na,na,na,na,,na,False,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphones/mobilesmartdevices-phones-smartphones-android,mobilesmartdevices-phones-smartphones-android,brandstore/brandstore-samsung/brandstoresamsung-newrelease/brandstoresamsung-newrelease-s24s24+|mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphones/mobilesmartdevices-phones-smartphones-android/mobilesmartdevices-phones-smartphones-android-samsunggalaxy|brandstore/brandstore-samsung/brandstoresamsung-phones/brandstoresamsung-newrelease-s24s24+-1,mobilesmartdevices,mobilesmartdevices-phones,mobilesmartdevices-phones-smartphones,mobilesmartdevices-phones-smartphones-android,na,na,na,all channels,1799.00,1799.00
N206141,N206141,Fisher & Paykel 519 Litre Chest Freezer,Fisher & Paykel,9415112260548,na,badge_lowstock|hot-price,na,na,na,na,,na,False,appliances/appliances-largekitchenappliances/appliances-largekitchenappliances-freezers/appliances-largekitchenappliances-freezers-chestfreezers,appliances-largekitchenappliances-freezers-chestfreezers,MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto20off|newyeardeals/newyeardeals-flashsale/newyeardeals-flashsale-20poff|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-largeappliances|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-largeappliances|hotdeals/hotdeals-appliances/hotdeals-appliances-largeappliances|hiddenCategories/backorder|boxingday/boxingday-deals/boxingday-deals-20off|labourweekenddeals/labourweekenddeals-appliances/labourweekenddeals-appliances-largeappliances|boxingday/boxingday-appliances/boxingday-appliances-largeappliances|newyearsale/newyearsale-appliances,appliances,appliances-largekitchenappliances,appliances-largekitchenappliances-freezers,appliances-largekitchenappliances-freezers-chestfreezers,na,na,na,all channels,1799.00,1799.00
N216591,N216591,Sennheiser RS 120-W Wireless TV Headphones,Sennheiser,4260752330367,na,hot-price,na,na,4.6,na,,na,False,audio/audio-headphonesearphones/audio-headphonesearphones-wirelessheadphones,audio-headphonesearphones-wirelessheadphones,boxingday/boxingday-deals/boxingday-deals-upto30off|backtouni|hotdeals/hotdeals-headphonesaudio|MTE-Placeholders/blackfriday/blackfriday-audioheadphones|labourweekenddeals/labourweekenddeals-audioheadphones|MTE-Placeholders/blackfriday/blackfriday-audio/blackfriday-audio-headphonesearphones|hiddenCategories/backorder|boxingday/boxingday-headphonesaudio|massivesellout/massivesellout-audioheadphones,audio,audio-headphonesearphones,audio-headphonesearphones-wirelessheadphones,na,na,na,na,all channels,169.00,169.00
N226748,N226748,Samsung S24 Ultra Smart View Wallet Case - Violet,Samsung,8806095354590,na,na,na,na,2.5,na,,na,False,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphonecasesscreenprotectors,mobilesmartdevices-phones-smartphonecasesscreenprotectors,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphonecasesscreenprotectors/mobilesmartdevices-phones-smartphonecasesscreenprotectors-samsung,mobilesmartdevices,mobilesmartdevices-phones,mobilesmartdevices-phones-smartphonecasesscreenprotectors,na,na,na,na,all channels,75.00,75.00
N217972,N217972,Tech.Inc 4 Way Powerboard with Surge Protection & USB,Tech.Inc,9401073122889,na,na,na,na,5,na,,na,False,appliances/appliances-poweraccessories/appliances-poweraccessories-extensionleadspowerboards,appliances-poweraccessories-extensionleadspowerboards,newyeardeals/newyeardeals-techaccessories|computersofficetech/computersofficetech-cables/computersofficetech-cables-extensioncords,appliances,appliances-poweraccessories,appliances-poweraccessories-extensionleadspowerboards,na,na,na,na,all channels,29.95,29.95
N207326,N207326,TP-Link Litewave 5-Port Gigabit Desktop Switch - Steel Case,TP-Link,0845973085445,na,badge_lowstock,na,na,4.9,na,,na,False,computersofficetech/computersofficetech-networkingdevices,computersofficetech-networkingdevices,MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-2030off|kingsbirthday/kingsbirthday-smarthome|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off|boxingday/boxingday-smarthome|massivesellout/massivesellout-smarthome|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-25off|MTE-Placeholders/blackfriday/blackfriday-smarthome|computersofficetech/computersofficetech-networkingdevices/computersofficetech-networkingdevices-modemsroutersswitches|MTE-Placeholders/supersale/supersale-smarthome|waitangisale/waitangisale-smarthome|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-30off|MTE-Placeholders/eastersale/eastersale-smarthome|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-20off|massivesellout/massivesellout-deals/massivesellout-deals-20off|anzacsale/anzacsale-smarthome|boxingday/boxingday-deals/boxingday-deals-25off|labourweekenddeals/labourweekenddeals-smarthome,computersofficetech,computersofficetech-networkingdevices,na,na,na,na,na,all channels,42.00,42.00
N218745,N218745,Nokia C02 32GB - Dark Cyan,Nokia,6438409083371,na,na,na,na,1,na,,na,False,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphones/mobilesmartdevices-phones-smartphones-android,mobilesmartdevices-phones-smartphones-android,giftingguide/giftingguide-forher|hiddenCategories/newProducts|giftingguide/giftingguide-forhim|giftingguide|giftingguide/giftingguide-forkids|massivesellout/massivesellout-mobilephonessmartdevices|giftingguide/giftingguide-toptechgifts|MTE-Placeholders/blackfriday/blackfriday-mobilesmartdevices/blackfriday-mobilesmartdevices-smartphones|MTE-Placeholders/blackfriday/blackfriday-mobilephonestablets/blackfriday-mobilephones,mobilesmartdevices,mobilesmartdevices-phones,mobilesmartdevices-phones-smartphones,mobilesmartdevices-phones-smartphones-android,na,na,na,all channels,179.00,179.00
N190430,N190430,HP Original Ink Cartridge - 67 Tri-Colour,HP,0193905674732,na,na,na,na,4.1,na,,na,False,computersofficetech/computersofficetech-printing/computersofficetech-printing-printerinktoner,computersofficetech-printing-printerinktoner,massivesellout/massivesellout-computersofficetech/massivesellout-computersofficetech-printersandink|byod/byod-accessories|MTE-Placeholders/blackfriday/blackfriday-computersprinters|computersofficetech/computersofficetech-printing/computersofficetech-printing-printerinktoner/computersofficetech-printing-printerinktoner-ink|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-20off|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-printing/blackfriday-printersinktoner-1|MTE-Placeholders/blackfriday/blackfriday-computersprinters/blackfriday-printersinktoner|labourweekenddeals/labourweekenddeals-computersofficetech/labourweekenddeals-computersofficetech-printersink|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-20off|massivesellout/massivesellout-deals/massivesellout-deals-20off,computersofficetech,computersofficetech-printing,computersofficetech-printing-printerinktoner,na,na,na,na,all channels,37.49,37.49
N148910,N148910,Uniden DECT1735+1 Digital DECT Cordless Phone with Answer Machine - Twin,Uniden,9322402012643,na,na,na,na,4.2,na,,na,False,appliances/appliances-householdappliances/appliances-householdappliances-landlineshomephones,appliances-householdappliances-landlineshomephones,hiddenCategories/backorder|computersofficetech/computersofficetech-landlineshomephones|mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-landlineshomephones,appliances,appliances-householdappliances,appliances-householdappliances-landlineshomephones,na,na,na,na,all channels,139.99,139.99
N183444,N183444,Eurotech 60cm Wall Canopy Rangehood - Stainless,Eurotech,9418090685778,na,badge_lowstock,na,na,na,na,,na,False,appliances/appliances-largekitchenappliances/appliances-largekitchenappliances-rangehoods,appliances-largekitchenappliances-rangehoods,labourweekenddeals/labourweekenddeals-appliances/labourweekenddeals-appliances-largeappliances|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off25off/supersale-deals-20offcooking|boxingday/boxingday-deals/boxingday-deals-20off|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off25off|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off|boxingday/boxingday-appliances/boxingday-appliances-largeappliances|newyearsale/newyearsale-appliances|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-largeappliances|hiddenCategories/unmanagedFeeds/unmanagedFeeds-OversizedProducts|hiddenCategories/backorder|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-largeappliances|MTE-Placeholders/supersale/supersale-appliances/supersale-appliances-largeappliances|queensbirthday/queensbirthday-appliances/queensbirthday-appliances-kitchen|queensbirthday/queensbirthday-appliances/queensbirthday-appliances-largeappliances,appliances,appliances-largekitchenappliances,appliances-largekitchenappliances-rangehoods,na,na,na,na,all channels,249.00,249.00
N218225,N218225,Papillon Himalayan Salt Stone Aromatherapy Oil Diffuser,Papillon,9421026319326,na,badge_lowstock,na,na,5,na,,na,False,appliances/appliances-personalcare/appliances-personalcare-healthwellness,appliances-personalcare-healthwellness,boxingday/boxingday-appliances/boxingday-appliances-personalcare|massivesellout/massivesellout-appliances/massivesellout-appliances-smallappliancespersonalcare,appliances,appliances-personalcare,appliances-personalcare-healthwellness,na,na,na,na,all channels,69.99,69.99
N113110,N113110,Delonghi Descaler,Delonghi,8004399329492,na,na,na,na,4.6,na,,na,False,appliances/appliances-smallkitchenappliances/appliances-smallkitchenappliances-coffeemachinesgrinders,appliances-smallkitchenappliances-coffeemachinesgrinders,smf/smf-instoreonly,appliances,appliances-smallkitchenappliances,appliances-smallkitchenappliances-coffeemachinesgrinders,na,na,na,na,all channels,32.99,32.99
N213535,N213535,Philips Hue Gradient Light Tube - Large Black,Philips,8719514394247,na,badge_lowstock,na,na,na,na,,na,False,smarthome/smarthome-smartlighting,smarthome-smartlighting,labourweekenddeals/labourweekenddeals-smarthome|boxingday/boxingday-smarthome|DY Menus/dy-eastersale|anzacsale/anzacsale-deals/anzacsale-deals-15off|anzacsale/anzacsale-smarthome|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-20off|waitangisale/waitangisale-smarthome|MTE-Placeholders/eastersale/eastersale-smarthome|MTE-Placeholders/supersale/supersale-smarthome|hiddenCategories/backorder|massivesellout/massivesellout-smarthome|kingsbirthday/kingsbirthday-smarthome|mobilesmartdevices/mobilesmartdevices-smarthome/mobilesmartdevices-smarthome-smartlighting|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-2030off|MTE-Placeholders/giantdeals/giantdeals-accessories,smarthome,smarthome-smartlighting,na,na,na,na,na,all channels,374.99,374.99
N216624,N216624,SanDisk Extreme Portable SSD 1TB,Sandisk,9418090933619,na,badge_lowstock,na,na,5,na,,na,False,computersofficetech/computersofficetech-storagememory/computersofficetech-storagememory-harddrives,computersofficetech-storagememory-harddrives,massivesellout/massivesellout-techaccessories|boxingday/boxingday-deals/boxingday-deals-30off|massivesellout/massivesellout-deals/massivesellout-deals-30off|boxingday/boxingday-techaccessories,computersofficetech,computersofficetech-storagememory,computersofficetech-storagememory-harddrives,na,na,na,na,all channels,229.99,229.99
N203734,N203734,Targus 45W USB-C Laptop Charger,Targus,92636348298,na,na,na,na,5,na,,na,False,computersofficetech/computersofficetech-cables/computersofficetech-cables-connectionchargingcables,computersofficetech-cables-connectionchargingcables,MTE-Placeholders/blackfriday/blackfriday-techaccessories|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-20off|boxingday/boxingday-techaccessories|computersofficetech/computersofficetech-cables/computersofficetech-cables-connectionchargingcables/computersofficetech-cables-connectionchargingcables-usbcchargersadapters|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-morecomputerofficetechdeals|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-20off|MTE-Placeholders/eastersale/eastersale-techaccessories|boxingday/boxingday-deals/boxingday-deals-20off|hiddenCategories/fy23-doxing-bay|birthdaydeals/birthdaydeals-techaccessories|computersofficetech/computersofficetech-cables/computersofficetech-cables-connectionchargingcables/computersofficetech-cables-connectionchargingcables-chargers,computersofficetech,computersofficetech-cables,computersofficetech-cables-connectionchargingcables,na,na,na,na,all channels,89.99,89.99
N207493,N207493,JBL LIVE 460 Noise Cancelling Headphones - Blue,JBL,6925281981159,na,hot-price,na,na,3.7,na,,na,False,audio/audio-headphonesearphones/audio-headphonesearphones-wirelessheadphones,audio-headphonesearphones-wirelessheadphones,MTE-Placeholders/supersale/supersale-headphonesaudio|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto20off|boxingday/boxingday-headphonesaudio|backtouni|giftingguide/giftingguide-giftsforgamers|massivesellout/massivesellout-audioheadphones|giftingguide/giftingguide-portabletech|massivesellout/massivesellout-deals/massivesellout-deals-25off|boxingday/boxingday-deals/boxingday-deals-upto30off|giftingguide|giftingguide/giftingguide-forhim|MTE-Placeholders/eastersale/eastersale-audio|giftingguide/giftingguide-forher|giftingguide/giftingguide-toptechgifts|MTE-Placeholders/eastersale/eastersale-audio/eastersale-audio-headphones,audio,audio-headphonesearphones,audio-headphonesearphones-wirelessheadphones,na,na,na,na,all channels,160.00,160.00
N219286,N219286,Reolink Solar Panel 2 Type-C,Reolink,6975253985388,na,badge_lowstock,na,na,5,na,,na,False,smarthome/smarthome-smarthomeaccessories,smarthome-smarthomeaccessories,newyeardeals/newyeardeals-smarthome|MTE-Placeholders/eastersale/eastersale-smarthome|mobilesmartdevices/mobilesmartdevices-smarthome/mobilesmartdevices-smarthome-smarthomeaccessories|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-2030off|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-20off|MTE-Placeholders/blackfriday/blackfriday-moregreatdeals|MTE-Placeholders/supersale/supersale-smarthome|MTE-Placeholders/supersale/supersale-deals/supersale-deals-2030off|MTE-Placeholders/blackfriday/blackfriday-smarthome|massivesellout/massivesellout-deals/massivesellout-deals-20off|massivesellout/massivesellout-smarthome|labourweekenddeals/labourweekenddeals-smarthome|boxingday/boxingday-smarthome,smarthome,smarthome-smarthomeaccessories,na,na,na,na,na,all channels,79.00,79.00
N211990,N211990,Sonos Ray Black,Sonos,840136802907,na,hot-price,na,na,4.5,na,,na,False,audio/audio-homeaudio/audio-homeaudio-multiroomspeakers,audio-homeaudio-multiroomspeakers,MTE-Placeholders/eastersale/eastersale-homeentertainment|MTE-Placeholders/blackfriday/blackfriday-homeentertainment|boxingday/boxingday-deals/boxingday-deals-upto30off|fathersday/fathersday-over300|MTE-Placeholders/blackfriday/blackfriday-audio/blackfriday-audio-homeaudio|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-upto30off|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off|fathersday/fathersday-musicdad|anzacsale/anzacsale-audio|MTE-Placeholders/blackfriday/blackfriday-audioheadphones|boxingday/boxingday-headphonesaudio,audio,audio-homeaudio,audio-homeaudio-multiroomspeakers,na,na,na,na,all channels,439.00,439.00
N147623,N147623,Sennheiser RS-175 Wireless Over Ear Headphones,Sennheiser,4044155078268,na,hot-price,na,na,4.3,na,,na,False,audio/audio-headphonesearphones/audio-headphonesearphones-wirelessheadphones,audio-headphonesearphones-wirelessheadphones,kingsbirthday/kingsbirthday-headphones|MTE-Placeholders/blackfriday/blackfriday-audio/blackfriday-audio-headphonesearphones|MTE-Placeholders/blackfriday/blackfriday-audioheadphones|boxingday/boxingday-deals/boxingday-deals-upto30off|backtouni|queensbirthday/queensbirthday-audio/queensbirthday-audio-headphones|boxingday/boxingday-headphonesaudio|anzacsale/anzacsale-audio|hotdeals/hotdeals-headphonesaudio|labourweekenddeals/labourweekenddeals-audioheadphones|massivesellout/massivesellout-audioheadphones|newyeardeals/newyeardeals-headphones|MTE-Placeholders/supersale/supersale-headphonesaudio,audio,audio-headphonesearphones,audio-headphonesearphones-wirelessheadphones,na,na,na,na,all channels,349.00,349.00
